Date,Price
13-07-2011,107.13147
14-07-2011,106.606049
15-07-2011,105.949867
18-07-2011,105.897095
19-07-2011,107.184242
20-07-2011,108.050758
21-07-2011,108.759712
22-07-2011,108.917267
25-07-2011,107.866425
26-07-2011,105.503227
27-07-2011,105.503227
28-07-2011,108.313065
29-07-2011,109.415886
01-08-2011,109.704971
02-08-2011,107.525345
03-08-2011,108.628159
04-08-2011,105.004593
05-08-2011,103.140038
08-08-2011,102.405083
09-08-2011,104.899841
10-08-2011,103.507904
11-08-2011,104.374413
12-08-2011,103.980553
16-08-2011,105.293694
17-08-2011,107.263023
18-08-2011,107.052696
19-08-2011,104.610733
22-08-2011,106.081429
23-08-2011,106.711609
24-08-2011,106.054634
25-08-2011,106.264961
26-08-2011,103.376358
29-08-2011,106.054634
30-08-2011,105.030586
02-09-2011,106.737602
05-09-2011,106.475288
06-09-2011,106.501297
07-09-2011,105.057373
08-09-2011,104.58474
09-09-2011,103.797005
12-09-2011,103.035271
13-09-2011,103.481903
14-09-2011,104.742279
15-09-2011,104.7155
16-09-2011,103.954544
19-09-2011,102.588623
20-09-2011,104.242867
21-09-2011,103.770226
22-09-2011,100.278214
23-09-2011,100.646088
26-09-2011,98.991844
27-09-2011,101.591354
28-09-2011,103.507904
29-09-2011,106.212181
30-09-2011,103.980553
03-10-2011,102.064003
04-10-2011,100.646088
05-10-2011,101.932442
07-10-2011,104.58474
10-10-2011,105.083359
11-10-2011,104.794281
12-10-2011,107.13147
13-10-2011,106.028664
14-10-2011,107.761658
17-10-2011,108.050758
18-10-2011,107.263023
19-10-2011,108.759712
20-10-2011,107.682877
21-10-2011,107.13147
24-10-2011,108.680923
25-10-2011,110.833809
28-10-2011,113.171021
31-10-2011,111.93663
01-11-2011,109.389915
02-11-2011,109.941307
03-11-2011,110.387169
04-11-2011,110.465935
08-11-2011,110.702255
09-11-2011,111.332428
11-11-2011,111.674301
14-11-2011,111.070114
15-11-2011,110.623482
16-11-2011,111.647537
17-11-2011,109.100792
18-11-2011,105.975868
21-11-2011,104.742279
22-11-2011,103.035271
23-11-2011,101.512581
24-11-2011,100.987167
25-11-2011,100.961174
28-11-2011,103.166817
29-11-2011,103.927773
30-11-2011,105.398468
01-12-2011,106.947937
02-12-2011,108.444633
05-12-2011,107.210243
07-12-2011,107.630112
08-12-2011,104.505966
09-12-2011,103.533905
12-12-2011,102.930496
13-12-2011,103.639465
14-12-2011,104.951813
15-12-2011,104.821053
16-12-2011,102.824951
19-12-2011,103.718231
20-12-2011,104.7155
21-12-2011,106.212181
22-12-2011,106.999908
23-12-2011,107.13147
26-12-2011,107.630112
27-12-2011,107.682877
28-12-2011,106.107422
29-12-2011,105.398468
30-12-2011,105.713554
02-01-2012,104.32164
03-01-2012,105.214912
04-01-2012,104.794281
05-01-2012,104.925819
06-01-2012,106.133423
07-01-2012,105.078015
09-01-2012,106.081429
10-01-2012,107.735664
11-01-2012,106.763596
12-01-2012,107.630112
13-01-2012,108.732918
16-01-2012,109.809761
17-01-2012,109.441879
18-01-2012,110.17762
19-01-2012,109.862541
20-01-2012,105.713554
23-01-2012,107.446556
24-01-2012,108.155525
25-01-2012,108.20829
27-01-2012,105.975868
30-01-2012,105.477226
31-01-2012,107.105476
01-02-2012,105.871094
02-02-2012,104.531952
03-02-2012,105.372475
06-02-2012,106.290947
07-02-2012,107.94519
08-02-2012,107.367798
09-02-2012,107.078674
10-02-2012,107.026711
13-02-2012,106.501297
14-02-2012,106.369751
15-02-2012,106.68483
16-02-2012,107.105476
17-02-2012,107.893204
21-02-2012,108.917267
22-02-2012,109.52066
23-02-2012,109.547447
24-02-2012,109.967316
27-02-2012,111.48999
28-02-2012,110.650261
29-02-2012,109.048019
01-03-2012,108.628159
02-03-2012,107.787643
03-03-2012,109.5208144
05-03-2012,108.70694
06-03-2012,110.492722
07-03-2012,110.256378
09-03-2012,109.363113
12-03-2012,108.602158
13-03-2012,109.78376
14-03-2012,111.595551
15-03-2012,109.704971
16-03-2012,113.512093
19-03-2012,115.796501
20-03-2012,117.424767
21-03-2012,117.555511
22-03-2012,115.376663
23-03-2012,116.820572
26-03-2012,116.952126
27-03-2012,118.711121
28-03-2012,119.10498
29-03-2012,117.923378
30-03-2012,119.157784
02-04-2012,119.183754
03-04-2012,119.262527
04-04-2012,119.420097
09-04-2012,117.661072
10-04-2012,120.444107
11-04-2012,120.654472
12-04-2012,123.279968
13-04-2012,124.067711
16-04-2012,126.588432
17-04-2012,129.292725
18-04-2012,126.956306
19-04-2012,128.163879
20-04-2012,128.768082
23-04-2012,128.531769
24-04-2012,128.689331
25-04-2012,129.161942
26-04-2012,130.789429
27-04-2012,129.083191
30-04-2012,128.925644
02-05-2012,128.453018
03-05-2012,126.929512
04-05-2012,125.065765
07-05-2012,124.120483
08-05-2012,119.157784
09-05-2012,125.984245
10-05-2012,125.643166
11-05-2012,123.017662
14-05-2012,123.148415
15-05-2012,121.231865
16-05-2012,119.367317
17-05-2012,123.279968
18-05-2012,125.80069
21-05-2012,123.332741
22-05-2012,122.22995
23-05-2012,121.678497
24-05-2012,122.544998
25-05-2012,121.757286
28-05-2012,123.437515
29-05-2012,121.257866
30-05-2012,121.783279
31-05-2012,120.444107
